0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
0.96 40.0 50.0
